date,agency,final_incident_type,of_incidents_calculated,call_to_first_pickup,call_to_pd_calltaker_handoff,call_to_ems_pickup,call_to_agency_job_creation,call_to_agency_dispatch,call_to_agency_arrival,call_to_first_arrival_multi,median_pickup,median_calltaker_handoff,median_ems_pickup,median_ems_job_creation,median_dispatch,median_travel,median_cumulative_first,average_travel,average_dispatch,average_ems_processing,average_ems_pickup,average_calltaker_processing,average_pickup,call_to_fdny_pickup,call_to_fdny_job_creation,median_fdny_pickup,median_fdny_job_creation,average_fd_pickup,average_fd_processing
2024-12-16T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,356,5.1,187.11,,,1153.98,5348.43,4984.91,4,159.5,,,353.5,2202.5,3012.5,69.91,16.11,,,3.03,0.09,,,,,,
2024-12-16T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,13105,5.13,100.28,107.23,165.43,577.67,1385.86,1258.97,3,90,12,35.5,115.5,625.5,792,13.47,7.96,0.99,0.15,1.59,0.09,,,,,,
2024-12-16T00:00:00.000,NYPD,2. Serious,2437,5,133.14,,,348.73,819.1,791.68,3,98,,,84,292,541,7.84,3.59,,,2.14,0.08,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,145,6.7,123.12,,,625.33,1673.82,1673.82,3,88,,,124,559,918,17.47,8.37,,,1.94,0.11,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1961,5.27,156.64,,,925.8,4069.23,4038.36,3,131,,,251,1462,2209,52.39,12.82,,,2.52,0.09,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6304,5.15,165.22,,,949.31,4887.72,4721.24,3,131,,,250,1927,2558,65.64,13.07,,,2.67,0.09,,,,,,
2024-12-16T00:00:00.000,NYPD,3. Non-Critical,759,5.2,173.08,,,659.5,1822.96,1788.98,3,149,,,142,546,929,19.39,8.11,,,2.8,0.09,,,,,,
2024-12-16T00:00:00.000,FDNY,4. Non-Medical Emergencies,2743,5.59,170.02,,,231.77,581.97,519.32,3,27,,,7,310,432,5.84,0.2,,,2.74,0.09,56.04,108.41,5,46,0.09,0.87
2024-12-16T00:00:00.000,NYPD,1. Critical,1014,5.17,143.06,,,286.24,573.49,557.9,3,110,,,72,208,441.5,4.79,2.39,,,2.3,0.09,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Dispute,5054,5.01,175.26,,,1050.96,4290.42,4246.85,3,145,,,246,1291,2057,53.99,14.6,,,2.84,0.08,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,129,4.74,166.71,,,633.55,3463.77,1625.69,3,138,,,168,1915,553,47.17,7.78,,,2.7,0.08,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Alarms,2676,4.84,145.09,,,727.82,3454.28,3453.67,3,116,,,182,1266,1894.5,45.44,9.71,,,2.34,0.08,,,,,,
2024-12-16T00:00:00.000,FDNY,2. Non-Structural Fires,127,6.68,32.52,,,100.54,363.03,352.71,3,17,,,8,240,328,4.37,0.16,,,0.43,0.11,37.15,90.75,5,43,0.08,0.89
2024-12-16T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2787,5.23,164.16,,,748.86,1894.07,1882.86,3,133,,,144,473,922,19.09,9.75,,,2.65,0.09,,,,,,
2024-12-16T00:00:00.000,NYPD (Non-CIP),Past Crime,4141,5.54,202.75,,,1235.72,6982.13,6898.08,3,171,,,315,3135,4124,95.77,17.22,,,3.29,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Past Crime,4107,5.65,204.54,,,1094.78,6481.55,6393.79,3,170,,,301,3004,3887,89.78,14.84,,,3.31,0.09,,,,,,
2024-12-09T00:00:00.000,FDNY,4. Non-Medical Emergencies,2694,5.96,187.47,,,262.21,606.19,529.66,3,26,,,7,305,433,5.73,0.2,,,3.03,0.1,55.58,122.53,5,47,0.09,1.12
2024-12-09T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,337,5.26,190.1,,,1184.98,4829.09,4732.07,3,167,,,342,2030,3115,60.74,16.58,,,3.08,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1967,5.2,155.11,,,856.31,3735.26,3710.43,3,129,,,217,1375,2071,47.98,11.69,,,2.5,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,127,8.28,137.73,,,575.77,1781.99,1781.99,4,100,,,141,513,962,20.1,7.3,,,2.16,0.14,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Dispute,5153,5.06,174.46,,,931.73,4164.12,4113.15,3,141,,,233,1270,2084,53.87,12.62,,,2.82,0.08,,,,,,
2024-12-09T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12807,5.3,94.91,108.83,166.05,610.61,1400.2,1278.38,3,91,13,35.5,124,617,794.25,13.16,8.6,0.97,0.27,1.49,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6319,5.07,163.95,,,952.38,4817.62,4684.29,3,130,,,248,1894,2572,64.42,13.14,,,2.65,0.08,,,,,,
2024-12-09T00:00:00.000,FDNY,2. Non-Structural Fires,120,5.06,38.6,,,105.5,384.3,375.97,3,16,,,8,260,334.5,4.65,0.18,,,0.56,0.08,34.44,86.77,5,44,0.08,0.87
2024-12-09T00:00:00.000,NYPD,1. Critical,974,5.09,142.24,,,270.52,540.45,522.08,3,105,,,73,190.5,430,4.5,2.14,,,2.29,0.08,,,,,,
2024-12-09T00:00:00.000,NYPD,3. Non-Critical,789,5.48,176.73,,,670.87,1780.82,1769.36,3,144,,,144,502,920,18.5,8.24,,,2.85,0.09,,,,,,
2024-12-09T00:00:00.000,EMS,1. Life Threating Med Emergencies,10654,5.59,73.51,87.9,144.64,225.81,700.63,625.03,3,77.5,14,33,86.5,410.5,532,7.91,2.54,0.97,0.27,1.13,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD,2. Serious,2260,5.53,138.28,,,310.31,778.61,748.5,3,97,,,84,279,527,7.8,2.87,,,2.21,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2724,5.3,165.06,,,634.79,1648.09,1639.89,3,133,,,141,447.5,883,16.89,7.83,,,2.66,0.09,,,,,,
2024-12-09T00:00:00.000,FDNY,3. Medical Emergencies,3940,5.39,326.82,82.54,318.51,362.79,714.82,620.37,3,132,5,55,7,331,484,5.87,0.6,3.01,0.08,5.36,0.09,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Alarms,2725,4.93,141.36,,,736.51,3439.52,3438.86,3,113,,,184,1301,1951,45.05,9.92,,,2.27,0.08,,,,,,
2024-12-09T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,141,5.58,158.74,,,560.63,3554.01,1789.07,3,128,,,127,1670,478,49.89,6.7,,,2.55,0.09,,,,,,
2024-12-09T00:00:00.000,FDNY,1. Structural Fires,274,4.73,54.22,,,122.02,331.8,323.76,3,17.5,,,8,204.5,299.5,3.5,0.16,,,0.82,0.08,35.78,89.99,5,47,0.09,0.9
2024-12-02T00:00:00.000,NYPD,2. Serious,2377,4.33,125.6,,,302.88,773.66,740.63,3,91,,,83,276,512,7.85,2.95,,,2.02,0.07,,,,,,
2024-12-02T00:00:00.000,NYPD,3. Non-Critical,758,4.49,173.2,,,605.8,1758.88,1726.29,3,144,,,147,497.5,929,19.22,7.21,,,2.81,0.07,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,117,5.12,122.7,,,609.72,1781.89,1781.89,4,89,,,144,741,1272,19.54,8.12,,,1.96,0.09,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1977,4.96,158.67,,,899.47,3883.95,3833.02,3,130,,,234,1414,2086,49.74,12.35,,,2.56,0.08,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,128,4.06,187.5,,,583.79,3309.7,1667.55,3,159,,,118.5,1620,563.5,45.43,6.6,,,3.06,0.07,,,,,,
2024-12-02T00:00:00.000,FDNY,4. Non-Medical Emergencies,2699,5.14,222.12,,,287.75,644.6,534.84,3,28,,,7,312,441,5.95,0.17,,,3.62,0.09,56.42,114.4,5,46,0.09,0.97
2024-12-02T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,327,5.13,191.06,,,943.41,4300.78,3951.45,3,154,,,301,1747,2411,55.96,12.54,,,3.1,0.09,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Alarms,2727,4.32,140.78,,,713.62,3408.56,3406.8,3,112,,,178,1200,1794,44.92,9.55,,,2.27,0.07,,,,,,
2024-12-02T00:00:00.000,EMS,1. Life Threating Med Emergencies,10508,4.85,73.02,85.92,143.21,203.16,655.36,586.96,3,75,9,33.5,78,407,513,7.54,2.17,0.98,0.25,1.14,0.08,,,,,,
2024-12-02T00:00:00.000,FDNY,3. Medical Emergencies,3879,4.86,297.57,82.57,290.05,327.52,676,579.78,3,129,5,54,7,328,477,5.81,0.5,2.59,0.08,4.88,0.08,,,,,,
2024-12-02T00:00:00.000,EMS,,1,3,103,107.71,129.25,168,395,395,3,100,7,22,65,227,395,3.78,1.08,0.37,0.12,1.67,0.05,,,,,,
2024-12-02T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12885,4.57,99.7,106.11,163.91,487.2,1236.24,1122.14,3,89.25,9.5,35.5,104.5,592.5,744.5,12.48,6.46,0.98,0.14,1.59,0.08,,,,,,
2024-12-02T00:00:00.000,FDNY,1. Structural Fires,264,4.77,40.68,,,106.76,309.64,303.75,3,16,,,8,200,292,3.38,0.16,,,0.6,0.08,35.38,88.47,5,45,0.09,0.88
2024-12-02T00:00:00.000,NYPD (Non-CIP),Dispute,5435,4.49,173.97,,,959.85,3952.04,3911.24,3,142,,,239,1243,1961,49.87,13.1,,,2.82,0.07,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Past Crime,4133,5,203.92,,,1095.53,6241.65,6148.1,3,172,,,295,2842,3630,85.77,14.86,,,3.32,0.08,,,,,,
2024-12-02T00:00:00.000,FDNY,2. Non-Structural Fires,194,5.05,34.94,,,99.19,400.54,396.48,3,17,,,7,256,352.5,5.02,0.16,,,0.5,0.08,38.83,88.9,5,44,0.08,0.83
2024-12-02T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2788,4.54,165.94,,,621.92,1670.11,1649.72,3,134,,,139,438.5,846,17.47,7.6,,,2.69,0.08,,,,,,
2024-12-02T00:00:00.000,NYPD,1. Critical,1002,4.6,139.79,,,260.58,530.98,507.74,3,109,,,74,198.5,420.5,4.51,2.01,,,2.25,0.08,,,,,,
2024-12-02T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6289,4.51,159.2,,,911.96,4743.84,4599.3,3,125,,,243,1895,2528,63.86,12.55,,,2.58,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,112,5.56,164.44,,,462.47,3405.71,1959.65,3,143.5,,,124.5,1782,456.5,49.05,4.97,,,2.65,0.09,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1792,4.69,155.89,,,672.85,3198.45,3168.09,3,131.5,,,196,1208.5,1779.5,42.09,8.62,,,2.52,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,153,6.2,121.93,,,442.76,1514.76,1514.76,4,86,,,129,665,1077,17.87,5.35,,,1.93,0.1,,,,,,
2024-11-25T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,11734,4.91,102.46,109.31,165.8,370.11,1032.28,935.38,3,91.5,11,35,94,543.25,668.75,11.04,4.46,0.96,0.15,1.63,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD,2. Serious,2474,4.92,130.98,,,289.95,728.75,700.91,3,96,,,78,260,501,7.31,2.65,,,2.1,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6218,4.98,161.19,,,802.85,4431.14,4314.26,3,127,,,227,1809.5,2380,60.47,10.69,,,2.6,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2786,5.18,161.55,,,604.65,1661.06,1650.08,3,133,,,130,454.5,856,17.61,7.38,,,2.61,0.09,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,269,5.11,183.32,,,840.28,4189.27,3789.67,4,156,,,245,1747,2375,55.82,10.95,,,2.97,0.09,,,,,,
2024-11-25T00:00:00.000,NYPD,3. Non-Critical,806,5.07,175.58,,,578.24,1502.28,1482.2,3,140.5,,,120,460,837,15.4,6.71,,,2.84,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,2,3,97,,,301.5,423.5,423.5,3,94,,,204.5,122,423.5,2.03,3.41,,,1.57,0.05,,,,,,
2024-11-25T00:00:00.000,EMS,1. Life Threating Med Emergencies,9398,4.86,79.74,84.83,141.29,189.06,627.89,557.78,3,77,11,32.5,77.75,389.25,484.5,7.31,1.82,0.96,0.12,1.25,0.08,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Alarms,2760,4.56,140.94,,,615.21,2924.54,2923.19,3,115,,,157,1067.5,1597.5,38.49,7.9,,,2.27,0.08,,,,,,
2024-11-25T00:00:00.000,FDNY,4. Non-Medical Emergencies,2732,5.31,147.92,,,211.64,555.6,508.93,3,26,,,7,303,421,5.73,0.18,,,2.38,0.09,52.97,107.59,5,47,0.09,0.91
2024-11-25T00:00:00.000,NYPD (Non-CIP),Dispute,5431,4.83,173.81,,,804.01,3582.9,3563.08,3,142,,,200,1107,1794,46.31,10.5,,,2.82,0.08,,,,,,
2024-11-25T00:00:00.000,FDNY,3. Medical Emergencies,3588,4.91,262,81.33,255.3,291.43,632.47,538.26,3,127,5,53,7,321,466,5.68,0.49,2.2,0.08,4.28,0.08,,,,,,
2024-11-25T00:00:00.000,FDNY,1. Structural Fires,361,5.8,32.95,,,97.19,300.1,296.88,3,15,,,8,197,284,3.38,0.17,,,0.45,0.1,35.5,85.56,5,45,0.08,0.83
2024-11-25T00:00:00.000,FDNY,2. Non-Structural Fires,128,4.42,30.27,,,103.75,370.09,369.68,3,18,,,8,245,342,4.44,0.17,,,0.43,0.07,35.27,93.73,5,49,0.08,0.97
2024-11-25T00:00:00.000,NYPD,1. Critical,1028,5.67,137.82,,,268.39,544.84,526.4,3,107,,,70,176,412,4.61,2.18,,,2.2,0.09,,,,,,
2024-11-25T00:00:00.000,NYPD (Non-CIP),Past Crime,3877,5.05,202.46,,,979.05,5731.67,5641.1,3,167,,,255,2422,3200,79.21,12.94,,,3.29,0.08,,,,,,
2024-11-18T00:00:00.000,EMS,1. Life Threating Med Emergencies,10026,4.5,78.7,83.91,141.47,193.43,637.46,569.63,3,76,10.5,32.5,76.75,388.5,492.75,7.4,1.91,0.98,0.12,1.24,0.08,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6589,4.37,161.65,,,896.94,4766.15,4619.46,3,129,,,240,1949,2639,64.49,12.25,,,2.62,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD,3. Non-Critical,799,4.23,167.19,,,616.69,1817.42,1786.06,3,140,,,153,504,914,20.01,7.49,,,2.72,0.07,,,,,,
2024-11-18T00:00:00.000,FDNY,1. Structural Fires,265,4.62,27.07,,,91.51,295.34,295.01,3,15,,,7,200,290,3.4,0.14,,,0.37,0.08,32.36,82.79,5,46,0.09,0.84
2024-11-18T00:00:00.000,FDNY,4. Non-Medical Emergencies,2789,4.6,180.81,,,248.17,600.57,525.49,3,29,,,7,310,431,5.87,0.21,,,2.94,0.08,56.14,113.37,5,46,0.09,0.95
2024-11-18T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,334,5.01,191.63,,,1066.44,4492.63,4322.25,3,163,,,316,1691,2636.5,57.1,14.58,,,3.11,0.08,,,,,,
2024-11-18T00:00:00.000,NYPD,2. Serious,2680,4.26,125.35,,,310.41,771.55,746,3,91,,,83,273,503,7.69,3.08,,,2.02,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,125,4.97,178.66,,,723.79,3964.33,1613.42,3,143,,,158,1919,470,54.01,9.09,,,2.89,0.08,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Dispute,5291,4.24,173.16,,,949.82,3947.91,3909.76,3,143,,,227,1194,1931,49.97,12.94,,,2.82,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,1,4,115,,,200,216,216,4,111,,,85,16,216,0.27,1.42,,,1.85,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,129,6.08,122.57,,,612.84,1546.98,1546.98,3,97,,,142,537,943,15.57,8.17,,,1.94,0.1,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2972,4.32,159.67,,,657.19,1700.86,1693.71,3,131,,,148,459,879,17.39,8.29,,,2.59,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD,1. Critical,1049,4.17,142.68,,,265.21,548.33,516.61,3,110,,,73,200,425,4.72,2.04,,,2.31,0.07,,,,,,
2024-11-18T00:00:00.000,FDNY,2. Non-Structural Fires,155,5.19,32.48,,,155.47,444.99,434.31,3,18,,,7,267,368,4.83,0.17,,,0.45,0.09,36.96,144.69,5,45,0.1,1.8
2024-11-18T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12423,4.4,99.22,105.91,163.48,379.15,1090.29,994.56,3,88,10.5,35.5,96.5,560,690.75,11.85,4.67,0.98,0.15,1.58,0.07,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1926,4.59,160.97,,,836.2,3689.94,3652.96,3,134,,,227,1275.5,2014,47.56,11.25,,,2.61,0.08,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Alarms,2602,4.26,139.44,,,709.76,3347.52,3340.28,3,112,,,170.5,1176,1744,43.96,9.51,,,2.25,0.07,,,,,,
2024-11-18T00:00:00.000,FDNY,3. Medical Emergencies,3700,4.88,274.04,81.25,266.84,310.46,652.65,552.34,3,127.5,5,53,7,320,468,5.7,0.61,2.2,0.08,4.49,0.08,,,,,,
2024-11-18T00:00:00.000,NYPD (Non-CIP),Past Crime,4241,4.61,201.24,,,1112.71,6437.79,6330.24,3,172,,,291,2781,3623,88.75,15.19,,,3.28,0.08,,,,,,
2024-11-11T00:00:00.000,NYPD,3. Non-Critical,816,4.11,165.67,,,545.29,1515.91,1497.94,3,140,,,140.5,486,858,16.18,6.33,,,2.69,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1846,4.09,154.48,,,742.88,3367.32,3324.27,3,131,,,219.5,1257,1909.5,43.74,9.81,,,2.51,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Past Crime,4299,4.2,203.83,,,1040.1,6252.1,6157.09,3,171,,,279,2778,3605,86.87,13.94,,,3.33,0.07,,,,,,
2024-11-11T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12178,4.02,100.39,106.75,163.28,332.62,1026.76,928.63,3,90.5,10.5,35,97,569,692,11.57,3.87,0.96,0.14,1.61,0.07,,,,,,
2024-11-11T00:00:00.000,FDNY,4. Non-Medical Emergencies,2683,4.16,139.48,,,213.78,552.69,514.54,3,27,,,7,301,423,5.65,0.19,,,2.26,0.07,53.82,120.34,5,48,0.09,1.11
2024-11-11T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,283,4.6,188.58,,,1094.54,4694.94,4539.27,3,158,,,309,1913,2867,60.01,15.1,,,3.07,0.08,,,,,,
2024-11-11T00:00:00.000,EMS,1. Life Threating Med Emergencies,9749,4.11,79.23,84.24,140.52,186.62,628.32,556.62,3,75.5,10,32,75.25,393,488,7.36,1.79,0.96,0.11,1.25,0.07,,,,,,
2024-11-11T00:00:00.000,FDNY,3. Medical Emergencies,3782,4.12,243.25,81.41,236.92,278.61,620.92,525.26,3,128,5,53,7,320,465,5.71,0.59,2.01,0.09,3.99,0.07,,,,,,
2024-11-11T00:00:00.000,FDNY,2. Non-Structural Fires,253,4.34,29.65,,,103.92,405.33,396.42,3,16,,,7,266,365,5.02,0.17,,,0.42,0.07,34.26,93.7,5,47,0.08,0.99
2024-11-11T00:00:00.000,NYPD (Non-CIP),Alarms,2550,3.91,141.65,,,653.79,3206.92,3204.65,3,116,,,178,1136.5,1701.5,42.55,8.54,,,2.3,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Dispute,5304,3.93,173.36,,,869.01,3720.59,3694.38,3,143,,,220,1157.5,1874,47.53,11.59,,,2.82,0.07,,,,,,
2024-11-11T00:00:00.000,FDNY,1. Structural Fires,282,4.26,31.03,,,100.62,312.59,310.52,3,16,,,8,198,294,3.53,0.16,,,0.45,0.07,32.28,87.38,5,49,0.09,0.92
2024-11-11T00:00:00.000,NYPD,1. Critical,1054,4.31,139.99,,,262.46,530.82,518.39,3,107,,,69,188.5,418,4.47,2.04,,,2.26,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,154,4.51,169.38,,,524.48,3799.51,2082.45,3,150.5,,,134.5,2085,528,54.58,5.92,,,2.75,0.08,,,,,,
2024-11-11T00:00:00.000,NYPD,2. Serious,2680,3.98,130.91,,,317.39,823.05,782.36,3,94,,,81,272,522.5,8.43,3.11,,,2.12,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3050,4.05,165.9,,,610.95,1611.81,1602.41,3,134,,,139.5,455,866.5,16.68,7.42,,,2.7,0.07,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,153,4.99,125.02,,,537.13,1726.39,1726.39,4,81,,,163,631,1111,19.82,6.87,,,2,0.08,,,,,,
2024-11-11T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6528,3.97,162.95,,,814.44,4522.15,4388.52,3,130,,,225,1871,2502,61.8,10.86,,,2.65,0.07,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3047,5.39,156.8,,,642.75,1702.41,1688.21,3,127,,,136,441,845,17.66,8.1,,,2.52,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD,1. Critical,1171,5.95,139.76,,,273.17,550.08,524.91,3,103,,,73,187,416,4.62,2.22,,,2.23,0.1,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1855,5.5,159.54,,,825.97,3755.07,3717.36,3,133,,,226,1330,1965,48.82,11.11,,,2.57,0.09,,,,,,
2024-11-04T00:00:00.000,FDNY,3. Medical Emergencies,3920,5.7,272.28,81.82,265.23,308.78,644.95,547.89,3,127,5,53,7,318,465,5.6,0.61,2.32,0.08,4.44,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,288,5.59,204.05,,,1208.25,5544.51,5149.66,4,180,,,340.5,1994,2553,72.27,16.74,,,3.3,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD,2. Serious,2810,5.62,131.66,,,316.56,822.62,781.83,3,95,,,82,279.5,524,8.43,3.08,,,2.1,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD,3. Non-Critical,888,5.6,171.35,,,679.67,1755.39,1739.23,3,138.5,,,143,459,870.5,17.93,8.47,,,2.76,0.09,,,,,,
2024-11-04T00:00:00.000,FDNY,4. Non-Medical Emergencies,2894,5.56,126.98,,,195.71,529.56,492.47,3,25.5,,,8,295.5,417,5.56,0.2,,,2.02,0.09,53.49,112.63,5,48,0.09,0.99
2024-11-04T00:00:00.000,EMS,1. Life Threating Med Emergencies,10165,5.87,79.7,84.64,142.3,199.67,644.6,569.74,3,74,9,33.5,77.5,399.5,495.5,7.42,2,0.98,0.11,1.23,0.1,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Alarms,2320,5.06,143.94,,,659.32,3320.49,3316.77,3,119,,,180.5,1242.5,1848,44.35,8.59,,,2.31,0.08,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,139,5.8,180.75,,,546.01,3572.84,1879.98,3,155,,,117,1470,526,50.45,6.09,,,2.92,0.1,,,,,,
2024-11-04T00:00:00.000,FDNY,2. Non-Structural Fires,360,5.71,31.75,,,113.08,420.42,412.87,3,16,,,8,275.5,364,5.12,0.17,,,0.43,0.1,35.94,102.44,5,44,0.09,1.11
2024-11-04T00:00:00.000,NYPD (Non-CIP),Dispute,5394,5.24,172.43,,,1009.06,4221.45,4182.31,3,142,,,236,1321,2055,53.54,13.94,,,2.79,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Past Crime,4298,6.02,199.23,,,1130.14,6576.05,6440.02,3,168,,,292,2959,3845,90.77,15.52,,,3.22,0.1,,,,,,
2024-11-04T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12861,5.75,99.81,106.21,163.18,440.51,1166.72,1056.84,3,88.5,9,35.5,105,568.5,715,12.1,5.68,0.97,0.14,1.57,0.1,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6651,5.33,161.57,,,908.57,4701.68,4579.05,3,129,,,234,1811,2465,63.22,12.45,,,2.6,0.09,,,,,,
2024-11-04T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,150,6.64,117.95,,,575.97,1688.71,1686.83,3,79,,,172.5,566,1028.5,18.55,7.63,,,1.86,0.11,,,,,,
2024-11-04T00:00:00.000,FDNY,1. Structural Fires,253,4.89,49.6,,,117.2,319.66,319.36,4,16,,,8,200,295,3.37,0.18,,,0.75,0.08,35.06,88.17,5,47,0.09,0.89
2024-11-04T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,1,4,282,,,342,359,359,4,278,,,60,17,359,0.28,1,,,4.63,0.07,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Dispute,5331,7.34,181.03,,,1204.3,4684.45,4639.97,4,146,,,267,1337,2235,58,17.05,,,2.89,0.12,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,352,8.05,182.13,,,1525.7,5903.09,5426.73,3,156,,,500.5,2366,3538,72.96,22.39,,,2.9,0.13,,,,,,
2024-10-28T00:00:00.000,FDNY,3. Medical Emergencies,4320,8.87,295.43,86.73,293.11,334.42,677.11,589.83,3,124,5,50,7,321,476,5.71,0.65,2.43,0.09,4.78,0.15,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,148,11.08,194.48,,,719.82,4817.8,2254.71,4,158.5,,,153.5,2568.5,564,68.3,8.76,,,3.06,0.18,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Past Crime,4402,8.56,202.47,,,1363.39,7273.88,7138.94,3,168,,,375,3095,4301.5,98.51,19.35,,,3.23,0.14,,,,,,
